"year" "tas"
"268" 2028.25 287.091053302817
"269" 2028.33333333333 288.028069538487
"270" 2028.41666666667 288.676835935127
"271" 2028.5 289.043475360916
"272" 2028.58333333333 289.006050209364
"273" 2028.66666666667 288.379646301409
"274" 2028.75 287.383454976727
"275" 2028.83333333333 286.366499615246
"276" 2028.91666666667 285.658902024505
"277" 2029 285.65556908965
"278" 2029.08333333333 285.561154230903
"279" 2029.16666666667 286.073417190075
"280" 2029.25 287.134680660135
"281" 2029.33333333333 288.116416615811
"282" 2029.41666666667 288.627209820677
"283" 2029.5 288.899469664552
"284" 2029.58333333333 288.949838645128
"285" 2029.66666666667 288.295346326669
"286" 2029.75 287.148690214006
"287" 2029.83333333333 286.219634689748
"288" 2029.91666666667 285.463934540626
"289" 2030 285.415005218766
"290" 2030.08333333333 285.648952814296
"291" 2030.16666666667 286.192464218214
"292" 2030.25 287.163948013963
"293" 2030.33333333333 287.949210755631
"294" 2030.41666666667 288.694415222698
"295" 2030.5 289.112904550102
"296" 2030.58333333333 288.951341434861
"297" 2030.66666666667 288.189828625558
"298" 2030.75 287.118046434823
"299" 2030.83333333333 286.153428477364
"300" 2030.91666666667 285.454713872559
"301" 2031 285.322205392234
"302" 2031.08333333333 285.409901880206
"303" 2031.16666666667 286.162542133698
"304" 2031.25 287.031887109711
"305" 2031.33333333333 287.893399051518
"306" 2031.41666666667 288.700100617203
"307" 2031.5 289.131989389493
"308" 2031.58333333333 288.842105943125
"309" 2031.66666666667 288.24021720996
"310" 2031.75 287.270567532575
"311" 2031.83333333333 286.188684483161
"312" 2031.91666666667 285.678446789775
"313" 2032 285.566903344763
"314" 2032.08333333333 285.70901546864
"315" 2032.16666666667 286.330282337791
"316" 2032.25 287.307452636649
"317" 2032.33333333333 288.046906441735
"318" 2032.41666666667 288.737576317523
"319" 2032.5 289.065915282349
"320" 2032.58333333333 288.820437230309
"321" 2032.66666666667 288.295944895084
"322" 2032.75 287.231613022893
"323" 2032.83333333333 286.266465020805
"324" 2032.91666666667 285.694249414067
"325" 2033 285.192941769074
"326" 2033.08333333333 285.526559741885
"327" 2033.16666666667 286.046046517592
"328" 2033.25 287.100135057416
"329" 2033.33333333333 288.106595458506
"330" 2033.41666666667 288.82089473104
"331" 2033.5 289.089866227642
"332" 2033.58333333333 288.826031036889
"333" 2033.66666666667 288.38352442576
"334" 2033.75 287.084469436918
"335" 2033.83333333333 286.232957910998
"336" 2033.91666666667 285.587347890089
"337" 2034 285.395134825914
"338" 2034.08333333333 285.655899086429
"339" 2034.16666666667 286.178048274363
"340" 2034.25 287.294707218622
"341" 2034.33333333333 287.973500917036
"342" 2034.41666666667 288.589648317959
"343" 2034.5 289.051982292358
"344" 2034.58333333333 288.944422252774
"345" 2034.66666666667 288.189197897771
"346" 2034.75 287.218957108194
"347" 2034.83333333333 285.982913390892
"348" 2034.91666666667 285.531775289048
"349" 2035 285.370704965345
"350" 2035.08333333333 285.519759104084
"351" 2035.16666666667 286.270747772829
"352" 2035.25 287.08538967163
"353" 2035.33333333333 287.945022990925
"354" 2035.41666666667 288.741760334252
"355" 2035.5 289.007661963717
"356" 2035.58333333333 289.045905772519
"357" 2035.66666666667 288.265067288876
"358" 2035.75 287.216181880468
"359" 2035.83333333333 286.161858627202
"360" 2035.91666666667 285.753531210375
"361" 2036 285.565136631755
"362" 2036.08333333333 285.906617531889
"363" 2036.16666666667 286.395690130001
"364" 2036.25 287.417295454131
"365" 2036.33333333333 288.268168372542
"366" 2036.41666666667 288.785197506871
"367" 2036.5 289.174414707105
"368" 2036.58333333333 289.029112242265
"369" 2036.66666666667 288.384975835644
"370" 2036.75 287.32992443075
"371" 2036.83333333333 286.318341098705
"372" 2036.91666666667 285.635365528961
"373" 2037 285.630026922538
"374" 2037.08333333333 285.818746185962
"375" 2037.16666666667 286.243964620765
"376" 2037.25 287.083335036188
"377" 2037.33333333333 287.946466227253
"378" 2037.41666666667 288.489707502404
"379" 2037.5 289.083539247651
"380" 2037.58333333333 288.977561682273
"381" 2037.66666666667 288.317154589561
"382" 2037.75 287.185755826212
"383" 2037.83333333333 286.534529717511
"384" 2037.91666666667 285.741306582726
"385" 2038 285.549764199492
"386" 2038.08333333333 285.848954944757
"387" 2038.16666666667 286.240840186306
"388" 2038.25 287.239857215357
"389" 2038.33333333333 288.134739834479
"390" 2038.41666666667 288.842821996614
"391" 2038.5 289.270881174797
"392" 2038.58333333333 289.131933123119
"393" 2038.66666666667 288.487663619714
"394" 2038.75 287.415146915325
"395" 2038.83333333333 286.422669040094
"396" 2038.91666666667 285.797171460832
"397" 2039 285.408986152929
"398" 2039.08333333333 285.531847781639
"399" 2039.16666666667 286.088626939234
"400" 2039.25 287.06051853332
"401" 2039.33333333333 288.055267230923
"402" 2039.41666666667 288.653814053129
"403" 2039.5 289.204847524616
"404" 2039.58333333333 289.045282749494
"405" 2039.66666666667 288.399246324037
"406" 2039.75 287.278607701563
"407" 2039.83333333333 286.541300093995
"408" 2039.91666666667 285.77093881935
"409" 2040 285.6599166594
"410" 2040.08333333333 285.770752983464
"411" 2040.16666666667 286.361953079587
"412" 2040.25 287.256420684559
"413" 2040.33333333333 288.196595364919
"414" 2040.41666666667 289.09066273389
"415" 2040.5 289.335835777185
"416" 2040.58333333333 289.34511990968
"417" 2040.66666666667 288.551058608407
"418" 2040.75 287.545981731015
"419" 2040.83333333333 286.381012633999
"420" 2040.91666666667 285.908811398959
"421" 2041 285.725765382932
"422" 2041.08333333333 285.963696580892
"423" 2041.16666666667 286.546433227093
"424" 2041.25 287.381682266985
"425" 2041.33333333333 288.207393231977
"426" 2041.41666666667 288.938563516147
"427" 2041.5 289.263912609801
"428" 2041.58333333333 289.018276233803
"429" 2041.66666666667 288.505929111741
"430" 2041.75 287.415472802756
"431" 2041.83333333333 286.389861412567
"432" 2041.91666666667 285.657098444753
"433" 2042 285.590122503507
"434" 2042.08333333333 285.92214310484
"435" 2042.16666666667 286.515743942935
"436" 2042.25 287.186130775807
"437" 2042.33333333333 288.078640413447
"438" 2042.41666666667 288.687377543807
"439" 2042.5 289.180652253248
"440" 2042.58333333333 289.032690130848
"441" 2042.66666666667 288.649932324517
"442" 2042.75 287.408690075918
"443" 2042.83333333333 286.54004007875
"444" 2042.91666666667 285.769760410565
"445" 2043 285.785447424315
"446" 2043.08333333333 285.841760290694
"447" 2043.16666666667 286.537064963752
"448" 2043.25 287.27369788773
"449" 2043.33333333333 288.265272079265
"450" 2043.41666666667 288.860622977293
"451" 2043.5 289.26587681242
"452" 2043.58333333333 289.198005662994
"453" 2043.66666666667 288.504061225147
"454" 2043.75 287.309047752333
"455" 2043.83333333333 286.410344541003
"456" 2043.91666666667 285.687405419117
"457" 2044 285.384456082745
"458" 2044.08333333333 285.802316731811
"459" 2044.16666666667 286.4274537343
"460" 2044.25 287.509147380228
"461" 2044.33333333333 288.258325295655
"462" 2044.41666666667 288.797124022514
"463" 2044.5 289.297263992589
"464" 2044.58333333333 289.168098879759
"465" 2044.66666666667 288.559388978984
"466" 2044.75 287.45827243147
