"year" "tas"
"1" 1850 284.224803319256
"2" 1850.08333333333 284.414445489833
"3" 1850.16666666667 285.367600719821
"4" 1850.25 286.233190593661
"5" 1850.33333333333 287.140111473633
"6" 1850.41666666667 287.902133101937
"7" 1850.5 288.179023615445
"8" 1850.58333333333 288.047691550947
"9" 1850.66666666667 287.258769846072
"10" 1850.75 286.195856188574
"11" 1850.83333333333 285.087515256392
"12" 1850.91666666667 284.277273399998
"13" 1851 284.252292478718
"14" 1851.08333333333 284.507025717568
"15" 1851.16666666667 285.290310388952
"16" 1851.25 286.243127511335
"17" 1851.33333333333 287.152886743644
"18" 1851.41666666667 287.818009102802
"19" 1851.5 288.041374849553
"20" 1851.58333333333 288.065982733854
"21" 1851.66666666667 287.141581340098
"22" 1851.75 285.899956985641
"23" 1851.83333333333 284.788922365912
"24" 1851.91666666667 284.240081434214
"25" 1852 284.275257532375
"26" 1852.08333333333 284.555311469841
"27" 1852.16666666667 285.235453397981
"28" 1852.25 286.201024942452
"29" 1852.33333333333 287.241592784796
"30" 1852.41666666667 287.856710167787
"31" 1852.5 288.12683238289
"32" 1852.58333333333 288.00624202195
"33" 1852.66666666667 287.198154323257
"34" 1852.75 286.002689318677
"35" 1852.83333333333 285.036419984805
"36" 1852.91666666667 284.269549525603
"37" 1853 284.027016580251
"38" 1853.08333333333 284.517191215726
"39" 1853.16666666667 285.212037805927
"40" 1853.25 286.016759476686
"41" 1853.33333333333 286.868690549323
"42" 1853.41666666667 287.794971070614
"43" 1853.5 288.114214905331
"44" 1853.58333333333 287.908713544204
"45" 1853.66666666667 287.153934838736
"46" 1853.75 286.009979168482
"47" 1853.83333333333 284.923688759996
"48" 1853.91666666667 284.297410779993
"49" 1854 284.254833434569
"50" 1854.08333333333 284.747497703323
"51" 1854.16666666667 285.290437170275
"52" 1854.25 286.178049767974
"53" 1854.33333333333 286.93982870125
"54" 1854.41666666667 287.819293966647
"55" 1854.5 288.097914182263
"56" 1854.58333333333 287.915935528306
"57" 1854.66666666667 287.128732554563
"58" 1854.75 285.943083819408
"59" 1854.83333333333 284.784727109303
"60" 1854.91666666667 284.037968523768
"61" 1855 283.982962574921
"62" 1855.08333333333 284.577846569548
"63" 1855.16666666667 285.200584967577
"64" 1855.25 285.992478968952
"65" 1855.33333333333 286.919481513806
"66" 1855.41666666667 287.698457218813
"67" 1855.5 288.080715928629
"68" 1855.58333333333 288.106566605368
"69" 1855.66666666667 287.306104729012
"70" 1855.75 286.016249532476
"71" 1855.83333333333 285.010778407585
"72" 1855.91666666667 284.298829903213
"73" 1856 284.228320532757
"74" 1856.08333333333 284.506412455072
"75" 1856.16666666667 285.083995035928
"76" 1856.25 286.049735441535
"77" 1856.33333333333 286.839014966877
"78" 1856.41666666667 287.751604264577
"79" 1856.5 288.197050324714
"80" 1856.58333333333 288.165029841045
"81" 1856.66666666667 287.370116465347
"82" 1856.75 286.294278366158
"83" 1856.83333333333 285.025934295567
"84" 1856.91666666667 284.456921711618
"85" 1857 284.306466093263
"86" 1857.08333333333 284.707108043892
"87" 1857.16666666667 285.460732399888
"88" 1857.25 286.240503422991
"89" 1857.33333333333 287.09233276078
"90" 1857.41666666667 287.777459436671
"91" 1857.5 288.154752886477
"92" 1857.58333333333 287.968595628139
"93" 1857.66666666667 287.150020966017
"94" 1857.75 285.908531304955
"95" 1857.83333333333 284.83026528252
"96" 1857.91666666667 284.065391589176
"97" 1858 283.879616515325
"98" 1858.08333333333 284.432141698037
"99" 1858.16666666667 285.099028503742
"100" 1858.25 286.032392537179
"101" 1858.33333333333 286.97387709021
"102" 1858.41666666667 287.833357084653
"103" 1858.5 288.170604909593
"104" 1858.58333333333 288.057927013671
"105" 1858.66666666667 287.261708867049
"106" 1858.75 286.100276368214
"107" 1858.83333333333 284.873510024909
"108" 1858.91666666667 283.886734300605
"109" 1859 283.952915054289
"110" 1859.08333333333 284.534444663225
"111" 1859.16666666667 285.176545276913
"112" 1859.25 285.8949896199
"113" 1859.33333333333 287.073807317269
"114" 1859.41666666667 287.695438991148
"115" 1859.5 288.047271722898
"116" 1859.58333333333 287.931430541025
"117" 1859.66666666667 287.170690238688
"118" 1859.75 285.905213006888
"119" 1859.83333333333 284.726513531667
"120" 1859.91666666667 284.136929124766
"121" 1860 284.070956848526
"122" 1860.08333333333 284.40919464635
"123" 1860.16666666667 285.073473375048
"124" 1860.25 285.987181753472
"125" 1860.33333333333 286.803704829332
"126" 1860.41666666667 287.606887488739
"127" 1860.5 288.025917133986
"128" 1860.58333333333 287.910019021982
"129" 1860.66666666667 287.119016447297
"130" 1860.75 285.846644950379
"131" 1860.83333333333 284.678920646161
"132" 1860.91666666667 283.993152033216
"133" 1861 284.085377890221
"134" 1861.08333333333 284.434156223457
"135" 1861.16666666667 285.123790712148
"136" 1861.25 285.980705933748
"137" 1861.33333333333 286.946078200684
"138" 1861.41666666667 287.682255439458
"139" 1861.5 288.135870384651
"140" 1861.58333333333 288.004261504916
"141" 1861.66666666667 287.349225392237
"142" 1861.75 286.066905576082
"143" 1861.83333333333 284.858214953431
"144" 1861.91666666667 284.19741771469
"145" 1862 284.323113139113
"146" 1862.08333333333 284.735413548145
"147" 1862.16666666667 285.486043514863
"148" 1862.25 286.323761728436
"149" 1862.33333333333 287.333194299317
"150" 1862.41666666667 287.954581619323
"151" 1862.5 288.238623648745
"152" 1862.58333333333 288.181239175347
"153" 1862.66666666667 287.3855618063
"154" 1862.75 285.964332527089
"155" 1862.83333333333 284.984029655763
"156" 1862.91666666667 284.272000805971
