"year" "tas"
"1" 1850 283.835362915962
"2" 1850.08333333333 283.871374575147
"3" 1850.16666666667 284.750511249791
"4" 1850.25 285.899213387291
"5" 1850.33333333333 287.063025018852
"6" 1850.41666666667 287.714060563366
"7" 1850.5 287.919380607287
"8" 1850.58333333333 287.627168708782
"9" 1850.66666666667 286.74391179425
"10" 1850.75 285.745049705155
"11" 1850.83333333333 284.776501564803
"12" 1850.91666666667 284.0128055082
"13" 1851 283.783323788586
"14" 1851.08333333333 284.256932662063
"15" 1851.16666666667 284.754516007641
"16" 1851.25 285.983531127473
"17" 1851.33333333333 287.202023797328
"18" 1851.41666666667 287.753551342044
"19" 1851.5 287.878261455466
"20" 1851.58333333333 287.667250378766
"21" 1851.66666666667 286.684307408683
"22" 1851.75 285.900529956676
"23" 1851.83333333333 284.904547363413
"24" 1851.91666666667 284.040799413964
"25" 1852 283.82234504112
"26" 1852.08333333333 283.989687506354
"27" 1852.16666666667 284.666654879042
"28" 1852.25 285.926038731964
"29" 1852.33333333333 287.045385529626
"30" 1852.41666666667 287.73215667928
"31" 1852.5 287.950154624499
"32" 1852.58333333333 287.765786652965
"33" 1852.66666666667 286.901934575537
"34" 1852.75 285.795462412807
"35" 1852.83333333333 284.683576636295
"36" 1852.91666666667 284.032082275485
"37" 1853 283.868441832719
"38" 1853.08333333333 284.073422990935
"39" 1853.16666666667 284.826498583803
"40" 1853.25 285.930975261554
"41" 1853.33333333333 287.075452935421
"42" 1853.41666666667 287.646238555528
"43" 1853.5 288.00040359173
"44" 1853.58333333333 287.784998702235
"45" 1853.66666666667 286.982025750505
"46" 1853.75 285.901373310641
"47" 1853.83333333333 284.870490344686
"48" 1853.91666666667 284.166666283844
"49" 1854 284.11923567315
"50" 1854.08333333333 284.259743928764
"51" 1854.16666666667 285.028452442876
"52" 1854.25 286.044882399802
"53" 1854.33333333333 287.175217651549
"54" 1854.41666666667 287.774812459826
"55" 1854.5 287.983769056867
"56" 1854.58333333333 287.584289066966
"57" 1854.66666666667 287.033168915693
"58" 1854.75 285.976672528643
"59" 1854.83333333333 284.869331478679
"60" 1854.91666666667 284.178396506291
"61" 1855 283.897984938191
"62" 1855.08333333333 284.169549085374
"63" 1855.16666666667 285.006260293927
"64" 1855.25 286.005354271207
"65" 1855.33333333333 287.053380194571
"66" 1855.41666666667 287.760689656284
"67" 1855.5 287.906041256875
"68" 1855.58333333333 287.500386190737
"69" 1855.66666666667 286.614970484341
"70" 1855.75 285.722534858618
"71" 1855.83333333333 284.730770773341
"72" 1855.91666666667 283.910145517968
"73" 1856 283.642605354683
"74" 1856.08333333333 283.881596582236
"75" 1856.16666666667 284.650734319755
"76" 1856.25 285.889244130691
"77" 1856.33333333333 287.033495740926
"78" 1856.41666666667 287.689704395118
"79" 1856.5 287.716601137135
"80" 1856.58333333333 287.441046064229
"81" 1856.66666666667 286.587658796198
"82" 1856.75 285.762365468045
"83" 1856.83333333333 284.701927882723
"84" 1856.91666666667 283.907553512299
"85" 1857 283.63148740388
"86" 1857.08333333333 283.954007864873
"87" 1857.16666666667 284.780097884162
"88" 1857.25 285.888327726979
"89" 1857.33333333333 286.893875867863
"90" 1857.41666666667 287.766721299833
"91" 1857.5 287.859820108222
"92" 1857.58333333333 287.524611626827
"93" 1857.66666666667 286.718968679015
"94" 1857.75 285.619939994117
"95" 1857.83333333333 284.577061684645
"96" 1857.91666666667 283.946164088445
"97" 1858 283.658077174159
"98" 1858.08333333333 283.940278337461
"99" 1858.16666666667 284.557117661923
"100" 1858.25 285.752264904484
"101" 1858.33333333333 286.846509540431
"102" 1858.41666666667 287.446767815801
"103" 1858.5 287.774583336032
"104" 1858.58333333333 287.42653761639
"105" 1858.66666666667 286.64294982373
"106" 1858.75 285.654009928288
"107" 1858.83333333333 284.682395735716
"108" 1858.91666666667 284.044056398135
"109" 1859 283.716531805454
"110" 1859.08333333333 283.888777590983
"111" 1859.16666666667 284.710153931224
"112" 1859.25 285.810396496286
"113" 1859.33333333333 286.91012797315
"114" 1859.41666666667 287.613343654533
"115" 1859.5 287.74486611949
"116" 1859.58333333333 287.619873747867
"117" 1859.66666666667 286.751171783222
"118" 1859.75 285.642282805916
"119" 1859.83333333333 284.67650695527
"120" 1859.91666666667 283.87931955882
"121" 1860 283.872125362629
"122" 1860.08333333333 284.054447549159
"123" 1860.16666666667 284.665017288878
"124" 1860.25 285.9530527023
"125" 1860.33333333333 287.109063155513
"126" 1860.41666666667 287.821981688713
"127" 1860.5 287.903872137662
"128" 1860.58333333333 287.712584037429
"129" 1860.66666666667 286.808344498
"130" 1860.75 285.820548723176
"131" 1860.83333333333 284.88262892389
"132" 1860.91666666667 284.115455557918
"133" 1861 283.945212807508
"134" 1861.08333333333 283.923693153262
"135" 1861.16666666667 284.860653940217
"136" 1861.25 286.039670487002
"137" 1861.33333333333 287.137729196139
"138" 1861.41666666667 287.674393941052
"139" 1861.5 287.928656068402
"140" 1861.58333333333 287.60147960115
"141" 1861.66666666667 286.760825915683
"142" 1861.75 285.773135211287
"143" 1861.83333333333 284.780488227201
"144" 1861.91666666667 283.901225870169
"145" 1862 283.718379202192
"146" 1862.08333333333 284.015687534682
"147" 1862.16666666667 284.749216588295
"148" 1862.25 286.030684972539
"149" 1862.33333333333 287.11762333085
"150" 1862.41666666667 287.799373721975
"151" 1862.5 287.894227313672
"152" 1862.58333333333 287.704582473398
"153" 1862.66666666667 286.80025519614
"154" 1862.75 285.745835239748
"155" 1862.83333333333 284.66000719232
"156" 1862.91666666667 283.977066959995
